time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-07-01T21:06:26.180Z,19.2298336029053,-155.400497436523,30.9400005340576,2.07,ml,48,142,,0.119999997,hv,hv72024997,2020-07-01T21:11:57.960Z,"8 km ENE of P?hala, Hawaii",earthquake,0.57,0.720000029,2.79,10,automatic,hv,hv
2020-07-01T20:44:31.870Z,38.8396683,-122.8241653,1.8,0.79,md,16,66,0.008907,0.02,nc,nc73419896,2020-07-01T21:18:03.011Z,"9km WNW of Cobb, CA",earthquake,0.23,0.45,0.1,3,automatic,nc,nc
2020-07-01T20:44:16.424Z,-33.3232,-70.1892,114.31,4,ml,,92,0.094,0.28,us,us7000ag6j,2020-07-02T05:14:34.398Z,"Region Metropolitana, Chile",earthquake,6.6,10.3,,,reviewed,us,guc
2020-07-01T20:35:31.880Z,52.0626667,-176.107,-0.63,-0.31,ml,4,149,0.02581,0.14,av,av70905484,2020-07-02T04:56:21.290Z,"41 km ENE of Adak, Alaska",earthquake,0.27,0.43,0.215,4,reviewed,av,av
2020-07-01T20:33:35.030Z,38.1722,-117.9562,1.8,1.5,ml,12,80.01,0.036,0.02,nn,nn00755619,2020-07-01T20:39:29.323Z,"27 km SSE of Mina, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-07-01T20:26:11.220Z,36.4563333,-117.978,8.04,1.67,ml,14,157,0.08399,0.19,ci,ci39275927,2020-07-01T20:43:13.755Z,"17km SSE of Lone Pine, CA",earthquake,0.47,1.24,0.204,21,reviewed,ci,ci
2020-07-01T20:23:38.590Z,36.4426667,-117.9643333,5.51,1.64,ml,13,141,0.09344,0.16,ci,ci39275903,2020-07-01T20:43:44.160Z,"18km NNE of Olancha, CA",earthquake,0.6,1.87,0.168,19,reviewed,ci,ci
2020-07-01T20:17:31.483Z,-20.3599,169.7655,112.22,4.5,mb,,126,1.968,0.74,us,us7000ag6m,2020-07-01T21:41:33.040Z,"Vanuatu",earthquake,12.4,8.4,0.105,27,reviewed,us,us
2020-07-01T20:15:15.710Z,38.1927,-117.8003,9.1,1,ml,12,120.57,0.048,0.07,nn,nn00755617,2020-07-01T20:34:27.844Z,"Nevada",earthquake,,5.6,,,automatic,nn,nn
2020-07-01T20:14:34.193Z,59.8804,-152.4643,70.1,1.1,ml,,,,0.52,ak,ak0208ezc94r,2020-07-01T20:17:43.617Z,"Southern Alaska",earthquake,,1.5,,,automatic,ak,ak
2020-07-01T20:11:00.490Z,17.937,-67.0883,11,2.94,md,18,243,0.0547,0.26,pr,pr2020183006,2020-07-02T04:13:30.668Z,"Puerto Rico region",earthquake,0.94,0.5,0.19,8,reviewed,pr,pr
2020-07-01T20:10:13.610Z,38.1188,-118.0105,7.6,0.7,ml,12,166.96,0.04,0.03,nn,nn00755614,2020-07-01T20:15:07.845Z,"Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-07-01T20:06:07.558Z,38.1493,-117.9706,11,2.1,ml,27,59.67,0.014,0.1274,nn,nn00755611,2020-07-02T02:20:31.011Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.32,14,reviewed,nn,nn
2020-07-01T20:04:26.000Z,35.9295,-120.4756667,3.82,1.42,md,26,106,0.01746,0.06,nc,nc73419886,2020-07-06T16:23:03.548Z,"5km NW of Parkfield, CA",earthquake,0.25,0.36,0.265,9,reviewed,nc,nc
2020-07-01T20:03:11.520Z,38.197,-117.8737,9.7,0.5,ml,9,133.15,0.06,0.05,nn,nn00755610,2020-07-01T20:07:06.878Z,"29 km SE of Mina, Nevada",earthquake,,7.8,,,automatic,nn,nn
2020-07-01T20:00:04.840Z,33.8366667,-117.4951667,2.88,1.56,ml,38,35,0.04595,0.3,ci,ci39275863,2020-07-01T20:04:06.429Z,"5km SSE of Home Gardens, CA",quarry blast,0.39,0.62,0.272,31,automatic,ci,ci
2020-07-01T19:59:24.330Z,35.928,-120.476,3.98,1.24,md,32,102,0.01898,0.06,nc,nc73419881,2020-07-07T00:34:02.779Z,"5km NW of Parkfield, CA",earthquake,0.22,0.32,0.182,9,reviewed,nc,nc
2020-07-01T19:58:55.330Z,38.1698,-117.7925,7.2,1.4,ml,14,71.09,0.065,0.08,nn,nn00755608,2020-07-01T20:05:29.326Z,"36 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-01T19:56:41.929Z,36.37016667,-97.38333333,6.44,1.13,ml,37,101,0.1628680397,0.29,ok,ok2020mwba,2020-07-02T16:57:30.714Z,"12 km NNE of Lucien, Oklahoma",earthquake,,0.8,0.28,4,reviewed,ok,ok
2020-07-01T19:54:37.679Z,36.3565,-97.37133333,7.53,1.18,ml,59,56,0.1466712181,0.32,ok,ok2020mwaz,2020-07-01T20:03:57.030Z,"10 km NW of Perry, Oklahoma",earthquake,,1,0.21,20,reviewed,ok,ok
2020-07-01T19:54:10.689Z,16.032,-96.6053,38.73,4.9,mb,,93,4.966,0.85,us,us7000ag4g,2020-07-02T13:28:31.965Z,"2 km NE of San Agustín Loxicha, Mexico",earthquake,9.3,6,0.03,356,reviewed,us,us
2020-07-01T19:46:31.942Z,-5.9409,147.0002,87.21,4.5,mb,,164,3.445,0.58,us,us7000ag47,2020-07-01T19:55:38.040Z,"eastern New Guinea region, Papua New Guinea",earthquake,8.5,19.3,0.135,16,reviewed,us,us
2020-07-01T19:34:02.744Z,60.1089,-153.6056,161.5,1.9,ml,,,,0.66,ak,ak0208eyv1ic,2020-07-01T19:40:25.256Z,"40 km ESE of Port Alsworth, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-07-01T19:33:56.650Z,38.1363,-118.043,4.6,0.8,ml,10,154.28,0.035,0.05,nn,nn00755606,2020-07-01T19:53:07.539Z,"28 km SSE of Mina, Nevada",earthquake,,1.9,,,automatic,nn,nn
2020-07-01T19:26:14.810Z,38.8151665,-122.8183365,2.56,0.84,md,15,56,0.01045,0.01,nc,nc73419876,2020-07-01T19:45:35.469Z,"7km NW of The Geysers, CA",earthquake,0.31,0.84,0.06,2,automatic,nc,nc
2020-07-01T19:24:32.020Z,39.4065,-110.2958333,-3.43,1.38,ml,7,203,0.02869,0.14,uu,uu60400022,2020-07-01T21:33:31.320Z,"Utah",earthquake,1.13,2.09,0.155,3,reviewed,uu,uu
2020-07-01T19:22:35.153Z,24.889,123.3462,15.53,4.6,mb,,100,0.518,0.56,us,us7000ag3n,2020-07-03T10:22:59.574Z,"58 km NE of Yonakuni, Japan",earthquake,3.5,5.1,0.074,55,reviewed,us,us
2020-07-01T19:14:25.120Z,34.0616667,-117.2631667,16.71,0.98,ml,23,103,0.1031,0.14,ci,ci39275799,2020-07-01T23:54:20.413Z,"2km N of Loma Linda, CA",earthquake,0.26,0.53,0.109,15,reviewed,ci,ci
2020-07-01T19:04:07.920Z,38.1602,-117.961,8.9,1.1,ml,12,115.3,0.01,0.09,nn,nn00755603,2020-07-01T19:08:47.943Z,"28 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-07-01T19:02:09.440Z,33.345,-116.1978333,9.15,1.19,ml,43,45,0.09514,0.24,ci,ci39275783,2020-07-01T19:05:54.884Z,"16km SW of Oasis, CA",earthquake,0.28,0.99,0.155,26,automatic,ci,ci
2020-07-01T19:01:13.550Z,46.0076667,-112.4723333,-2,1.63,ml,8,105,0.059,0.1,mb,mb80444624,2020-07-01T22:21:32.300Z,"4 km E of Butte, Montana",quarry blast,0.49,31.61,0.261,5,reviewed,mb,mb
2020-07-01T19:00:35.590Z,54.145,-165.9458333,3.59,-0.38,ml,6,123,0.0182,0.26,av,av70905479,2020-07-02T04:46:15.690Z,"11 km W of Akutan, Alaska",earthquake,0.52,0.76,0.559,6,reviewed,av,av
2020-07-01T19:00:20.840Z,54.1443333,-165.9371667,4.01,-0.4,ml,7,105,0.02123,0.27,av,av70905474,2020-07-02T04:52:49.210Z,"10 km W of Akutan, Alaska",earthquake,0.43,0.76,0.325,5,reviewed,av,av
2020-07-01T18:58:34.720Z,36.4431667,-117.989,4.6,1.62,ml,15,146,0.07358,0.11,ci,ci39275775,2020-07-02T22:20:02.195Z,"18km SSE of Lone Pine, CA",earthquake,0.23,0.75,0.195,16,reviewed,ci,ci
2020-07-01T18:54:56.480Z,40.7421667,-112.0381667,9.27,0.16,md,11,108,0.03246,0.09,uu,uu60400002,2020-07-01T21:40:47.440Z,"6 km NNW of West Valley City, Utah",earthquake,0.41,0.94,0.267,4,reviewed,uu,uu
2020-07-01T18:53:30.850Z,39.418,-110.3266667,-0.52,1.34,md,5,191,0.006212,0.07,uu,uu60399997,2020-07-01T21:38:41.680Z,"Utah",earthquake,1.96,0.23,0.321,5,reviewed,uu,uu
2020-07-01T18:51:33.380Z,17.9471,-67.0865,11,2.71,md,20,236,0.0478,0.18,pr,pr2020183021,2020-07-05T22:28:01.580Z,"5 km SW of La Parguera, Puerto Rico",earthquake,0.79,0.38,0.28,13,reviewed,pr,pr
2020-07-01T18:36:17.120Z,36.4626667,-118.009,5.6,2.15,ml,18,173,0.06172,0.27,ci,ci39275743,2020-07-01T18:47:25.230Z,"15km SSE of Lone Pine, CA",earthquake,0.6,1.32,0.274,24,automatic,ci,ci
2020-07-01T18:35:02.950Z,38.1668,-117.9818,2.6,1,ml,12,127.56,0.027,0.07,nn,nn00755597,2020-07-01T18:38:27.633Z,"Nevada",earthquake,,2.2,,,automatic,nn,nn
2020-07-01T18:34:56.000Z,36.4584198,-117.9455795,5,0.89,ml,0,,0.1471,,ci,ci39275751,2020-07-02T22:16:00.403Z,"18km SE of Lone Pine, CA",earthquake,,,0.03,1,reviewed,ci,ci
2020-07-01T18:31:19.220Z,33.6541667,-117.0935,-0.68,-0.12,ml,4,281,0.06083,0.16,ci,ci39275735,2020-07-01T23:20:41.159Z,"6km S of Winchester, CA",quarry blast,3.91,31.61,0.114,2,reviewed,ci,ci
2020-07-01T18:26:50.580Z,47.4135,-114.3453333,2.16,1.03,md,12,73,0.053,0.15,mb,mb80444934,2020-07-01T22:32:30.030Z,"10 km NNW of Old Agency, Montana",earthquake,0.32,0.7,0.232,9,reviewed,mb,mb
2020-07-01T18:25:48.200Z,47.4125,-114.3461667,2.12,2.18,ml,17,73,0.052,0.19,mb,mb80444584,2020-07-01T22:28:21.520Z,"10 km NNW of Old Agency, Montana",earthquake,0.43,1.05,0.338,3,reviewed,mb,mb
2020-07-01T18:20:55.551Z,61.6135,-146.3297,30.5,1.2,ml,,,,0.64,ak,ak0208ey6puv,2020-07-01T18:25:08.812Z,"Southern Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-07-01T18:20:36.960Z,44.3781667,-115.1916667,6.63,2.62,ml,9,90,0.914,0.21,mb,mb80444579,2020-07-01T23:00:56.670Z,"southern Idaho",earthquake,0.74,1.86,0.22,8,reviewed,mb,mb
2020-07-01T18:20:10.887Z,38.1273,-118.0362,5.7,1.7,ml,24,112.58,0.035,0.1335,nn,nn00755593,2020-07-02T02:20:28.891Z,"29 km SSE of Mina, Nevada",earthquake,,1.2,0.35,10,reviewed,nn,nn
2020-07-01T18:16:43.130Z,38.1672,-118.0052,4.1,1.2,ml,14,115.21,0.036,0.07,nn,nn00755589,2020-07-01T18:20:47.813Z,"26 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-07-01T18:15:31.440Z,37.5231,-117.4398,7.7,1,ml,24,127.44,0.265,0.1445,nn,nn00755585,2020-07-02T02:20:26.861Z,"27 km SW of Goldfield, Nevada",earthquake,,1.3,0.27,8,reviewed,nn,nn
2020-07-01T18:14:45.660Z,54.1228333,-165.9531667,3.67,-0.53,ml,5,104,0.007225,0.13,av,av70905464,2020-07-02T04:38:40.450Z,"11 km W of Akutan, Alaska",earthquake,0.41,0.51,0.569,5,reviewed,av,av
2020-07-01T18:13:22.339Z,37.527,-117.4333,5.4,2,ml,21,76.57,0.265,0.1717,nn,nn00755581,2020-07-02T02:20:25.117Z,"26 km SW of Goldfield, Nevada",earthquake,,1.9,0.32,15,reviewed,nn,nn
2020-07-01T18:09:45.330Z,35.7578333,-117.5601667,7.79,0.31,ml,8,154,0.06527,0.14,ci,ci39275687,2020-07-06T17:22:31.745Z,"14km W of Searles Valley, CA",earthquake,0.49,0.83,0.101,4,reviewed,ci,ci
2020-07-01T18:09:25.217Z,37.5262,-117.4356,6.8,1.6,ml,25,89.76,0.265,0.132,nn,nn00755577,2020-07-02T02:20:22.759Z,"26 km SW of Goldfield, Nevada",earthquake,,1.2,0.67,12,reviewed,nn,nn
2020-07-01T18:08:19.550Z,52.0625,-176.1185,1.76,0.94,ml,5,161,0.0191,0.13,av,av62189966,2020-07-02T05:27:39.750Z,"41 km ENE of Adak, Alaska",earthquake,0.41,1.06,0.202,5,reviewed,av,av
2020-07-01T18:08:09.900Z,19.6461658477783,-156.058670043945,10.3100004196167,1.94000006,md,27,283,,0.310000002,hv,hv72024647,2020-07-01T18:11:55.320Z,"Hawaii region, Hawaii",earthquake,3.7,5.13000011,1.94000006,4,automatic,hv,hv
2020-07-01T18:07:36.760Z,54.1203333,-165.948,5.1,-1.04,ml,4,166,0.01102,0.17,av,av70905459,2020-07-02T04:35:38.520Z,"11 km W of Akutan, Alaska",earthquake,0.74,0.79,0.233,4,reviewed,av,av
2020-07-01T18:06:24.600Z,35.90816667,-95.16083333,0,1.75,ml,37,92,0.1736659208,0.41,ok,ok2020mvxk,2020-07-02T16:17:11.085Z,"3 km SSW of Hulbert, Oklahoma",quarry blast,,0.5,0.26,7,reviewed,ok,ok
2020-07-01T18:04:58.820Z,38.1802,-117.9298,5.3,1.3,ml,15,116.76,0.046,0.11,nn,nn00755573,2020-07-01T18:10:28.054Z,"Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-07-01T18:01:19.430Z,19.39,-155.107333333333,0.92,1.73,ml,17,99,,0.1,hv,hv72024642,2020-07-01T23:16:01.000Z,"Hawaii region, Hawaii",earthquake,0.45,0.14,0.156322991144372,3,reviewed,hv,hv
2020-07-01T18:00:23.384Z,37.9672,-117.7522,7.5,0.5,ml,6,274.79,0.111,0.2743,nn,nn00755572,2020-07-02T02:20:20.626Z,"25 km NNW of Silver Peak, Nevada",earthquake,,4.7,0.6,5,reviewed,nn,nn
2020-07-01T17:58:24.783Z,37.5276,-117.4371,5.5,1.2,ml,17,89.54,0.267,0.1838,nn,nn00755570,2020-07-02T02:20:19.303Z,"26 km SW of Goldfield, Nevada",earthquake,,2.1,0.65,10,reviewed,nn,nn
2020-07-01T17:57:11.839Z,37.5269,-117.4369,4.6,1.4,ml,21,89.65,0.267,0.1547,nn,nn00755567,2020-07-02T02:20:17.656Z,"26 km SW of Goldfield, Nevada",earthquake,,1.7,0.32,13,reviewed,nn,nn
2020-07-01T17:52:25.670Z,38.1875,-117.8698,13,1.1,ml,17,78.1,0.027,0.1,nn,nn00755565,2020-07-01T17:58:08.503Z,"30 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-07-01T17:48:36.940Z,17.9218,-66.9353,14,2.44,md,18,218,0.0774,0.15,pr,pr2020183018,2020-07-05T18:44:33.498Z,"6 km SSW of Guánica, Puerto Rico",earthquake,0.6,0.52,0.3,10,reviewed,pr,pr
2020-07-01T17:47:22.219Z,35.6495,-96.67916667,7.41,1.41,ml,59,39,0.0863830487,0.16,ok,ok2020mvwt,2020-07-01T17:58:46.813Z,"9 km SE of Davenport, Oklahoma",earthquake,,0.4,0.19,26,reviewed,ok,ok
2020-07-01T17:43:08.727Z,37.7029,-104.5886,5,1.6,ml,,155,0.58,0.43,us,us7000ajft,2020-07-07T14:09:51.040Z,"19 km ENE of Walsenburg, Colorado",earthquake,2.1,2,0.115,10,reviewed,us,us
2020-07-01T17:26:35.380Z,38.0376667,-118.771,4.05,2.12,md,28,92,0.2992,0.06,nc,nc73419866,2020-07-04T01:34:02.300Z,"29km SE of Bodie, CA",earthquake,0.24,7.13,0.297,29,reviewed,nc,nc
2020-07-01T17:24:47.150Z,38.1675,-117.9528,5.6,0.9,ml,12,112.93,0.03,0.04,nn,nn00755559,2020-07-01T17:28:47.396Z,"28 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-07-01T17:19:35.773Z,59.5857,-153.1459,102.9,1.3,ml,,,,0.55,ak,ak0208exl0z8,2020-07-01T17:24:05.633Z,"58 km ESE of Pedro Bay, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-07-01T17:19:07.780Z,36.296,-98.20266667,7.09,1.36,ml,32,59,0.04049205408,0.27,ok,ok2020mvvv,2020-07-02T15:37:05.562Z,"5 km NNW of Ames, Oklahoma",earthquake,,0.7,0.13,8,reviewed,ok,ok
2020-07-01T17:12:03.860Z,38.1748,-117.886,5.4,1.1,ml,11,110.4,0.007,0.03,nn,nn00755557,2020-07-01T17:18:54.976Z,"Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-01T17:11:18.950Z,38.1862,-117.874,5.3,1.2,ml,17,73.8,0.017,0.1,nn,nn00755555,2020-07-01T17:18:47.879Z,"Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-07-01T17:06:48.590Z,38.1648,-117.9487,3.6,1.2,ml,8,84.7,0.015,0.09,nn,nn00755554,2020-07-01T17:12:27.489Z,"28 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-07-01T17:06:09.530Z,33.074,-115.6218333,10.91,2.62,ml,42,40,0.04893,0.26,ci,ci39275615,2020-07-01T19:16:41.040Z,"4km N of Westmorland, CA",earthquake,0.34,0.63,0.2,26,automatic,ci,ci
2020-07-01T17:00:46.385Z,63.0873,-151.3572,0,0.9,ml,,,,0.95,ak,ak0208exgz8e,2020-07-01T17:03:40.702Z,"53 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-07-01T16:50:39.750Z,58.2818333,-154.9766667,3.45,-0.66,ml,7,203,0.04795,0.09,av,av70905449,2020-07-02T04:30:05.370Z,"85 km NNW of Karluk, Alaska",earthquake,0.8,0.78,0.333,7,reviewed,av,av
2020-07-01T16:43:29.225Z,61.0986,-150.3125,39.8,1.2,ml,,,,0.42,ak,ak0208ex4q3e,2020-07-01T16:46:26.902Z,"25 km WSW of Anchorage, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-07-01T16:40:11.262Z,44.1359,-115.0708,10,3.1,ml,,77,0.744,0.81,us,us7000afyy,2020-07-07T02:55:55.040Z,"13 km SW of Stanley, Idaho",earthquake,2.6,2,0.048,56,reviewed,us,us
2020-07-01T16:34:42.960Z,35.99733333,-96.54266667,0,1.45,ml,37,165,0.1583689226,0.34,ok,ok2020mvuj,2020-07-02T15:15:19.980Z,"5 km E of Drumright, Oklahoma",quarry blast,,0.5,0.14,4,reviewed,ok,ok
2020-07-01T16:34:20.740Z,46.4075,-122.210166666667,12.17,0.47,ml,4,323,0.05705,0.05,uw,uw61640922,2020-07-03T19:06:05.440Z,"17 km SSE of Morton, Washington",earthquake,1.42,1.07,0.0231781839939413,3,reviewed,uw,uw
2020-07-01T16:31:18.680Z,38.8255,-122.7651667,2.34,0.17,md,12,81,0.006195,0.02,nc,nc73419856,2020-07-03T05:53:03.189Z,"4km W of Cobb, CA",earthquake,0.33,0.48,0.116,2,reviewed,nc,nc
2020-07-01T16:29:22.330Z,19.2196674346924,-155.411163330078,30.3500003814697,2.11,ml,38,141,,0.140000001,hv,hv72024542,2020-07-01T16:34:53.820Z,"Hawaii region, Hawaii",earthquake,0.65,0.819999993,0.28,4,automatic,hv,hv
2020-07-01T16:27:32.259Z,36.19366667,-95.908,0,1.79,ml,40,126,0.2978415533,1.142539081,ok,ok2020mvud,2020-07-01T18:16:21.870Z,"8 km SE of Turley, Oklahoma",quarry blast,,0.4,0.21,18,reviewed,ok,ok
2020-07-01T16:24:41.650Z,38.1443,-117.968,9.3,0.7,ml,13,97.64,0.016,0.04,nn,nn00755549,2020-07-01T16:32:47.123Z,"Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-07-01T16:18:59.530Z,46.3298333,-111.5785,-2,1.52,ml,6,255,0.534,0.11,mb,mb80444474,2020-07-01T22:38:38.750Z,"Western Montana",quarry blast,3.66,31.61,0.189,4,reviewed,mb,mb
2020-07-01T16:17:36.260Z,38.8246651,-122.7653351,2.05,0.97,md,24,71,0.006811,0.02,nc,nc73419851,2020-07-01T18:54:04.146Z,"4km W of Cobb, CA",earthquake,0.23,0.4,0.08,6,automatic,nc,nc
2020-07-01T16:11:09.210Z,33.4976667,-116.78,3.62,0.29,ml,21,48,0.02245,0.11,ci,ci39275559,2020-07-01T18:10:16.323Z,"10km NE of Aguanga, CA",earthquake,0.18,0.39,0.141,4,reviewed,ci,ci
2020-07-01T16:01:05.040Z,38.8120003,-122.8223343,3.21,0.56,md,9,116,0.006194,0.03,nc,nc73419846,2020-07-01T17:42:02.725Z,"7km NW of The Geysers, CA",earthquake,0.54,1.25,,1,automatic,nc,nc
2020-07-01T15:58:41.030Z,34.2905,-118.4628333,11.33,1.05,ml,21,61,0.01604,0.22,ci,ci39275535,2020-07-02T23:14:22.127Z,"2km WNW of San Fernando, CA",earthquake,0.39,0.52,0.219,10,reviewed,ci,ci
2020-07-01T15:53:45.770Z,33.3778333,-116.8871667,6.27,0.59,ml,15,77,0.0317,0.32,ci,ci39275527,2020-07-01T15:57:34.881Z,"3km NW of Palomar Observatory, CA",earthquake,0.72,1.12,0.148,14,automatic,ci,ci
2020-07-01T15:53:43.970Z,38.163,-117.885,6.4,1.4,ml,15,134.47,0.014,0.11,nn,nn00755546,2020-07-01T16:03:28.651Z,"31 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-07-01T15:49:06.360Z,34.4438333,-117.8318333,6.02,1.45,ml,34,37,0.01828,0.27,ci,ci39275519,2020-07-01T15:53:07.835Z,"7km SW of Llano, CA",earthquake,0.32,0.76,0.206,26,automatic,ci,ci
2020-07-01T15:48:40.450Z,37.5341667,-118.8461667,3.35,0.87,md,17,234,0.05739,0.05,nc,nc73419836,2020-07-01T17:16:05.566Z,"15km WSW of Toms Place, CA",earthquake,0.57,0.81,0.195,13,reviewed,nc,nc
2020-07-01T15:47:47.400Z,19.1903324127197,-155.439163208008,32.9900016784668,2.39,ml,52,141,,0.109999999,hv,hv72024462,2020-07-01T21:44:49.040Z,"4 km ESE of P?hala, Hawaii",earthquake,0.52,0.689999998,2.95,26,automatic,hv,hv
2020-07-01T15:42:42.390Z,19.242166519165,-155.393493652344,32.1699981689453,2.03999996,md,27,250,,0.180000007,hv,hv72024457,2020-07-01T15:45:45.030Z,"9 km ENE of P?hala, Hawaii",earthquake,1.26,1,0.0599999987,9,automatic,hv,hv
2020-07-01T15:40:35.580Z,38.172,-117.8702,5,1,ml,14,93.92,0.008,0.1,nn,nn00755543,2020-07-01T15:45:27.243Z,"31 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-01T15:36:53.400Z,38.1593,-117.8352,10.4,1.6,ml,16,109.69,0.025,0.12,nn,nn00755541,2020-07-01T15:41:48.650Z,"35 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-07-01T15:31:50.505Z,38.0486,-118.7622,2.7,1.3,ml,17,117.71,0.287,0.1516,nn,nn00755540,2020-07-02T02:20:12.044Z,"33 km ENE of Lee Vining, California",earthquake,,3.2,0.29,5,reviewed,nn,nn
2020-07-01T15:29:01.600Z,35.6866667,-118.2435,5.15,1.21,ml,18,113,0.008984,0.18,ci,ci39275495,2020-07-01T15:32:52.848Z,"18km ESE of Kernville, CA",earthquake,0.36,0.66,0.191,17,automatic,ci,ci
2020-07-01T15:28:27.920Z,19.2278327941895,-155.404495239258,30.2999992370605,1.94,ml,43,141,,0.129999995,hv,hv72024437,2020-07-01T15:34:01.050Z,"8 km ENE of P?hala, Hawaii",earthquake,0.49,0.870000005,0.15,3,automatic,hv,hv
2020-07-01T15:26:37.110Z,53.8608333,-166.7626667,8.36,0.67,ml,6,104,0.05071,0.16,av,av62189916,2020-07-02T04:27:03.270Z,"14 km WSW of Dutch Harbor, Alaska",earthquake,0.5,0.93,0.24,6,reviewed,av,av
2020-07-01T15:26:22.539Z,62.8359,-150.9412,89.1,1.8,ml,,,,0.64,ak,ak0208ewfmrn,2020-07-01T15:36:59.622Z,"38 km NNW of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-07-01T15:25:37.420Z,38.176,-117.747,12,1.6,ml,16,99.27,0.057,0.06,nn,nn00755537,2020-07-01T15:29:08.385Z,"39 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-01T15:13:52.890Z,17.9571,-66.8285,14,3.06,md,21,185,0.0538,0.18,pr,pr2020183005,2020-07-02T04:27:26.365Z,"4 km SSW of Indios, Puerto Rico",earthquake,0.47,0.48,0.19,11,reviewed,pr,pr
2020-07-01T15:12:47.210Z,35.8376667,-117.6788333,9.76,0.43,ml,14,94,0.06962,0.13,ci,ci39275479,2020-07-02T22:43:24.375Z,"23km ESE of Little Lake, CA",earthquake,0.26,0.75,0.12,5,reviewed,ci,ci
2020-07-01T15:12:10.070Z,39.411,-110.3111667,-1.21,1.27,ml,8,196,0.01696,0.05,uu,uu60399972,2020-07-02T00:14:13.140Z,"16 km SSE of Sunnyside, Utah",earthquake,0.68,0.32,0.042,2,reviewed,uu,uu
2020-07-01T15:09:01.780Z,58.2281667,-155.182,4.42,-0.93,ml,4,263,0.01459,0.02,av,av70905444,2020-07-02T04:24:31.550Z,"85 km NNW of Karluk, Alaska",earthquake,0.64,1.38,0.43,4,reviewed,av,av
2020-07-01T15:06:21.940Z,39.4121667,-110.3111667,-1.15,1.27,ml,7,196,0.01608,0.06,uu,uu60399967,2020-07-01T20:22:42.740Z,"Utah",earthquake,0.67,0.31,0.084,2,reviewed,uu,uu
2020-07-01T15:01:34.144Z,63.5496,-147.492,11.2,1.1,ml,,,,0.64,ak,ak0208ewaasm,2020-07-01T15:05:11.512Z,"73 km ESE of McKinley Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-01T15:01:21.690Z,37.4108333,-121.758,5.99,0.82,md,15,110,0.03886,0.07,nc,nc73419831,2020-07-02T19:36:03.377Z,"8km NE of Alum Rock, CA",earthquake,0.35,0.72,0.167,12,reviewed,nc,nc
2020-07-01T14:58:28.019Z,-16.5232,167.0101,10,4.8,mb,,69,4.766,0.79,us,us7000agag,2020-07-07T07:56:37.040Z,"63 km SW of Lakatoro, Vanuatu",earthquake,3.6,1.9,0.094,35,reviewed,us,us
2020-07-01T14:52:21.780Z,33.4811667,-116.8061667,4.09,0.4,ml,11,85,0.1018,0.2,ci,ci39275455,2020-07-01T14:56:05.979Z,"7km NE of Aguanga, CA",earthquake,0.58,1.59,0.185,7,automatic,ci,ci
2020-07-01T14:42:28.107Z,39.7741,73.8435,10,4.3,mb,,58,1.6,0.63,us,us7000afvy,2020-07-07T08:42:44.040Z,"117 km ESE of Nookat, Kyrgyzstan",earthquake,5,1.7,0.202,7,reviewed,us,us
2020-07-01T14:41:54.560Z,39.4108333,-110.3033333,-1.67,1.55,ml,10,199,0.02144,0.06,uu,uu60399957,2020-07-01T20:10:49.930Z,"17 km SSE of Sunnyside, Utah",earthquake,0.54,0.43,0.119,3,reviewed,uu,uu
2020-07-01T14:41:54.470Z,39.4076667,-110.3003333,-2.19,1.55,ml,8,201,0.02525,0.12,uu,uu60399962,2020-07-01T20:17:32.440Z,"Utah",earthquake,0.67,0.82,0.119,3,reviewed,uu,uu
